triple jump men,los angeles 1932,Nikolaos Papanikolaou,GRE,13.,13.92
triple jump men,los angeles 1932,Mehar Chand Dhawan,IND,14.,13.66
triple jump men,los angeles 1932,Salvador Alanis,MEX,15.,13.28
100m women,los angeles 1932,Stanislawa Walasiewicz,POL,1.,11.9
100m women,los angeles 1932,Hilda Strike,CAN,2.,11.9
100m women,los angeles 1932,Wilhelmina Von Bremen,USA,3.,12.0
100m women,los angeles 1932,Marie Dollinger,GER,4.,12.2
100m women,los angeles 1932,Eileen Hiscock,GBR,5.,12.3
100m women,los angeles 1932,Elizabeth Wilde Kinnard,USA,6.,12.3
discus throw women,los angeles 1932,Lillian Copeland,USA,1.,40.58
discus throw women,los angeles 1932,Ruth Osburn,USA,2.,40.12
discus throw women,los angeles 1932,Jadwiga Wajs,POL,3.,38.74
discus throw women,los angeles 1932,Tilly Fleischer,GER,4.,36.12
discus throw women,los angeles 1932,Grete Heublein,GER,5.,34.66
discus throw women,los angeles 1932,Stanislawa Walasiewicz,POL,6.,33.60
discus throw women,los angeles 1932,Mitsue Ishizu,JPN,7.,33.52
discus throw women,los angeles 1932,Ellen Braumuller,GER,8.,33.15
discus throw women,los angeles 1932,Margaret H Jenkins,USA,9.,30.22
high jump women,los angeles 1932,Jean Shiley,USA,1.,1.65
high jump women,los angeles 1932,Mildred Didrikson,USA,2.,1.65
high jump women,los angeles 1932,Eva Dawes,CAN,3.,1.60
high jump women,los angeles 1932,Carolina Anna Gisolf,NED,4.,1.58
high jump women,los angeles 1932,Marjorie Clark,RSA,5.,1.58
high jump women,los angeles 1932,Annette Rogers,USA,6.,1.58
high jump women,los angeles 1932,Helma Notte,GER,7.,1.55
high jump women,los angeles 1932,Yuriko Hirohashi,JPN,8.,1.49
high jump women,los angeles 1932,Yaeko Sagara,JPN,9.,1.46
high jump women,los angeles 1932,Ellen Braumuller,GER,10.,1.41
javelin throw women,los angeles 1932,Mildred Didrikson,USA,1.,43.68
javelin throw women,los angeles 1932,Ellen Braumuller,GER,2.,43.49
javelin throw women,los angeles 1932,Tilly Fleischer,GER,3.,43.00
javelin throw women,los angeles 1932,Masako Shimpo,JPN,4.,39.07
javelin throw women,los angeles 1932,Nan Gindele,USA,5.,37.95
javelin throw women,los angeles 1932,Gloria Russell,USA,6.,36.73
javelin throw women,los angeles 1932,Maria Uribe Jasso,MEX,7.,33.66
javelin throw women,los angeles 1932,Mitsue Ishizu,JPN,8.,30.81
10000m men,amsterdam 1928,Paavo Nurmi,FIN,1.,30:18.8
10000m men,amsterdam 1928,Ville Ritola,FIN,2.,30:19.4
10000m men,amsterdam 1928,Edvin Wide,SWE,3.,31:00.8
10000m men,amsterdam 1928,Jean Gunnar Lindgren,SWE,4.,31:26.0
10000m men,amsterdam 1928,Anthony Thomas Muggridge,GBR,5.,31:31.8
10000m men,amsterdam 1928,K Ragnar Magnusson,SWE,6.,31:37.2
10000m men,amsterdam 1928,Toivo Loukola,FIN,7.,31:39.0
10000m men,amsterdam 1928,Kaarlo Kalle Matilainen,FIN,8.,31:45.0
10000m men,amsterdam 1928,Walter Beavers,GBR,9.,
10000m men,amsterdam 1928,John Suttie Smith,GBR,10.,
10000m men,amsterdam 1928,Robert Marchal,FRA,11.,
10000m men,amsterdam 1928,George Charles Constable,GBR,12.,
10000m men,amsterdam 1928,Arturo Pena,ESP,13.,
10000m men,amsterdam 1928,Joseph Ray,USA,14.,
10000m men,amsterdam 1928,Stepans Petkevics,LAT,15.,
10000m men,amsterdam 1928,Seghir Beddari,FRA,16.,
10000m men,amsterdam 1928,Karel Nedobity,TCH,17.,
10000m men,amsterdam 1928,Julien Serwy,BEL,18.,
10000m men,amsterdam 1928,Juichi Nagatani,JPN,19.,
10000m men,amsterdam 1928,Daniel Rudolph Jacobs,RSA,20.,
100m men,amsterdam 1928,Percy Williams,CAN,1.,10.8
100m men,amsterdam 1928,Jack London,GBR,2.,10.9
100m men,amsterdam 1928,Georg Lammers,GER,3.,10.9
100m men,amsterdam 1928,Frank Wykoff,USA,4.,11.0
100m men,amsterdam 1928,Wilfred Legg,RSA,5.,11.0
100m men,amsterdam 1928,Robert Francis Mac Allister,USA,6.,11.0
110m hurdles men,amsterdam 1928,Sidney Atkinson,RSA,1.,14.8
110m hurdles men,amsterdam 1928,Steve Anderson 1,USA,2.,14.8
110m hurdles men,amsterdam 1928,John Collier,USA,3.,14.9
110m hurdles men,amsterdam 1928,Leighton Dye,USA,4.,14.9
110m hurdles men,amsterdam 1928,George Weightman Smith,RSA,5.,15.0
110m hurdles men,amsterdam 1928,Frederick Gaby,GBR,6.,15.2
1500m men,amsterdam 1928,Harri Larva,FIN,1.,3:53.2
1500m men,amsterdam 1928,Jules Ladoumegue,FRA,2.,3:53.8
1500m men,amsterdam 1928,Eino Purje,FIN,3.,3:56.4
1500m men,amsterdam 1928,Hans Georg Wichmann,GER,4.,3:56.8
1500m men,amsterdam 1928,Cyril Ellis,GBR,5.,3:57.6
1500m men,amsterdam 1928,Paul Martin,SUI,6.,3:58.4
200m men,amsterdam 1928,Percy Williams,CAN,1.,21.8
200m men,amsterdam 1928,Walter Rangeley,GBR,2.,21.9
200m men,amsterdam 1928,Helmut Kornig,GER,3.,21.9
200m men,amsterdam 1928,Jackson Scholz,USA,4.,21.9
200m men,amsterdam 1928,John Fitzpatrick,CAN,5.,22.1
200m men,amsterdam 1928,Jakob Schuller,GER,6.,22.2
3000m steeplechase men,amsterdam 1928,Toivo Loukola,FIN,1.,9:21.8
3000m steeplechase men,amsterdam 1928,Paavo Nurmi,FIN,2.,9:31.2
3000m steeplechase men,amsterdam 1928,Ove Andersen,FIN,3.,9:35.6
3000m steeplechase men,amsterdam 1928,Nils E Eklof,SWE,4.,9:38.0
3000m steeplechase men,amsterdam 1928,Henri Dartigues,FRA,5.,9:40.0
3000m steeplechase men,amsterdam 1928,Lucien Leon Duquesne,FRA,6.,9:40.6
400m hurdles men,amsterdam 1928,David George Burghley,GBR,1.,53.4
400m hurdles men,amsterdam 1928,Frank Cuhel,USA,2.,53.6
400m hurdles men,amsterdam 1928,Morgan Taylor,USA,3.,53.6
400m hurdles men,amsterdam 1928,Sten Pettersson,SWE,4.,53.8
400m hurdles men,amsterdam 1928,Thomas Carlisle Livingstone Learmonth,GBR,5.,54.2
400m hurdles men,amsterdam 1928,Luigi Facelli,ITA,6.,55.8
400m men,amsterdam 1928,Raymond James Barbuti,USA,1.,47.8
400m men,amsterdam 1928,James Ball,CAN,2.,48.0
400m men,amsterdam 1928,Joachim Buchner,GER,3.,48.2
400m men,amsterdam 1928,John William Joslin Rinkel,GBR,4.,48.4
400m men,amsterdam 1928,Harry Storz,GER,5.,48.8
400m men,amsterdam 1928,Hermon Edgar Phillips,USA,6.,49.0
5000m men,amsterdam 1928,Ville Ritola,FIN,1.,14:38.0
5000m men,amsterdam 1928,Paavo Nurmi,FIN,2.,14:40.0
5000m men,amsterdam 1928,Edvin Wide,SWE,3.,14:41.2
5000m men,amsterdam 1928,Frances Lee Lermond,USA,4.,14:50.0
5000m men,amsterdam 1928,K Ragnar Magnusson,SWE,5.,14:59.6
5000m men,amsterdam 1928,Armas Rikkarti Kinnunen,FIN,6.,15:02.0
800m men,amsterdam 1928,Douglas Lowe,GBR,1.,1:51.8
800m men,amsterdam 1928,Erik Bylehn,SWE,2.,1:52.8
800m men,amsterdam 1928,Hermann Engelhard,GER,3.,1:53.2
800m men,amsterdam 1928,Philip Edwards 1,CAN,4.,1:54.0
800m men,amsterdam 1928,Lloyd Hahn,USA,5.,1:54.2
800m men,amsterdam 1928,Sera Martin,FRA,6.,1:54.6
decathlon men,amsterdam 1928,Paavo Yrjola,FIN,1.,8053.29P.
decathlon men,amsterdam 1928,Aki Jarvinen,FIN,2.,7931.50P.
decathlon men,amsterdam 1928,John Kenneth Doherty,USA,3.,7706.65P.
decathlon men,amsterdam 1928,James Daniel Stewart,USA,4.,7624.135P.
decathlon men,amsterdam 1928,Thomas Ralph Churchill,USA,5.,7417.115P.
decathlon men,amsterdam 1928,Helge Jansson,SWE,6.,7286.285P.
decathlon men,amsterdam 1928,Ludwig Wessely,AUT,7.,7274.85P.
decathlon men,amsterdam 1928,Albert Andersson,SWE,8.,7109.635P.
decathlon men,amsterdam 1928,Henry Lindblad,SWE,9.,7071.425P.
decathlon men,amsterdam 1928,Wilhelm Ladewig,GER,10.,6881.52P.
decathlon men,amsterdam 1928,Hugo Barth,GER,11.,6850.605P.
decathlon men,amsterdam 1928,Tatsuo Toki,JPN,12.,6757.605P.
decathlon men,amsterdam 1928,Johan Meimer,EST,13.,6733.15P.
decathlon men,amsterdam 1928,Sven Lundgren,SWE,14.,6727.045P.
decathlon men,amsterdam 1928,Erwin Huber,GER,15.,6702.82P.
decathlon men,amsterdam 1928,Martti Lee Topelius,FIN,16.,6642.115P.
decathlon men,amsterdam 1928,Bernard Ernst Berlinger,USA,17.,6619.375P.
decathlon men,amsterdam 1928,Antoni Cejzik,POL,18.,6356.80P.
decathlon men,amsterdam 1928,Hermann Lemperle,GER,19.,6293.755P.
decathlon men,amsterdam 1928,S Benardis,GRE,20.,6149.91P.
decathlon men,amsterdam 1928,Matyas Farkas 1,HUN,21.,6015.635P.
decathlon men,amsterdam 1928,Yonataro Nakazawa,JPN,22.,5672.175P.
decathlon men,amsterdam 1928,Gaston Etienne,BEL,23.,5256.625P.
decathlon men,amsterdam 1928,Branko Kallay,YUG,24.,5210.65P.
decathlon men,amsterdam 1928,Rene Joannes Powell,BEL,25.,5190.65P.
decathlon men,amsterdam 1928,Gheorghe Cseghezi,ROU,26.,5081.605P.
decathlon men,amsterdam 1928,Gerard Michel Noel,BEL,27.,4606.74P.
discus throw men,amsterdam 1928,Bud Houser,USA,1.,47.32
discus throw men,amsterdam 1928,Antero Kivi,FIN,2.,47.23
discus throw men,amsterdam 1928,James Corson,USA,3.,47.10
discus throw men,amsterdam 1928,Harald Stenerud,NOR,4.,45.80
discus throw men,amsterdam 1928,John Anderson 3,USA,5.,44.87
discus throw men,amsterdam 1928,Eino Johannes Evert Kentta,FIN,6.,44.17
hammer throw men,amsterdam 1928,Patrick O Callaghan,IRL,1.,51.39
hammer throw men,amsterdam 1928,Ossian Skiold,SWE,2.,51.29
hammer throw men,amsterdam 1928,Edmund Black,USA,3.,49.03
hammer throw men,amsterdam 1928,Armando Poggioli,ITA,4.,48.37
hammer throw men,amsterdam 1928,Donald S Gwinn,USA,5.,47.15
hammer throw men,amsterdam 1928,Frank Norris Connor,USA,6.,46.75
high jump men,amsterdam 1928,Robert Wade King,USA,1.,1.94
high jump men,amsterdam 1928,Ben Hedges,USA,2.,1.91
high jump men,amsterdam 1928,Claude Menard,FRA,3.,1.91
high jump men,amsterdam 1928,Simeon Toribio,PHI,4.,1.91
high jump men,amsterdam 1928,Harold Osborn,USA,5.,1.91
high jump men,amsterdam 1928,Kazuo Kimura,JPN,6.,1.88
javelin throw men,amsterdam 1928,Erik Lundqvist,SWE,1.,66.60
javelin throw men,amsterdam 1928,Bela Szepes,HUN,2.,65.26
javelin throw men,amsterdam 1928,Olav Sunde,NOR,3.,63.97
javelin throw men,amsterdam 1928,Paavo Liettu,FIN,4.,63.86
javelin throw men,amsterdam 1928,Bruno Schlokat,GER,5.,63.40
javelin throw men,amsterdam 1928,Eino Penttila,FIN,6.,63.20
long jump men,amsterdam 1928,Edward Barton Hamm,USA,1.,7.73
long jump men,amsterdam 1928,Sylvio Cator,HAI,2.,7.58
long jump men,amsterdam 1928,Al Bates,USA,3.,7.40
long jump men,amsterdam 1928,Wilhelm Meier,GER,4.,7.39
long jump men,amsterdam 1928,Erich Kochermann,GER,5.,7.35
long jump men,amsterdam 1928,Hannes De Boer,NED,6.,7.32
long jump men,amsterdam 1928,Edward Lansing Gordon,USA,7.,7.32
marathon men,amsterdam 1928,Boughera El Ouafi,FRA,1.,2:32.57
marathon men,amsterdam 1928,Manuel Plaza,CHI,2.,2:33.23
marathon men,amsterdam 1928,Martti Marttelin,FIN,3.,2:35.02
marathon men,amsterdam 1928,Kanematsu Yamada,JPN,4.,2:35.29
marathon men,amsterdam 1928,Joseph Ray,USA,5.,2:36.04
marathon men,amsterdam 1928,Seiichiro Tsuda,JPN,6.,2:36.20
marathon men,amsterdam 1928,Yrjo Korholin Koski,FIN,7.,2:36.40
marathon men,amsterdam 1928,Samuel Ferris,GBR,8.,2:37.41
marathon men,amsterdam 1928,Albert Richard Michelsen,USA,9.,2:38.56
marathon men,amsterdam 1928,Clifford Bricker,CAN,10.,2:39.24
marathon men,amsterdam 1928,Harold Wood,GBR,11.,2:41.15
marathon men,amsterdam 1928,Verner Johan Laaksonen,FIN,12.,2:41.35
marathon men,amsterdam 1928,Harry William Payne,GBR,13.,2:42.29
marathon men,amsterdam 1928,Eino Rastas,FIN,14.,2:43.08
marathon men,amsterdam 1928,Vaino Jeremias Sipila,FIN,15.,2:43.08
marathon men,amsterdam 1928,Alois Krof,TCH,16.,2:43.18
marathon men,amsterdam 1928,John C Miles,CAN,17.,2:43.32
marathon men,amsterdam 1928,Leon P Broers,BEL,18.,2:44.37
marathon men,amsterdam 1928,Hans Ludwig Stelges,GER,19.,2:45.27
marathon men,amsterdam 1928,Duncan Mcleod Wright,GBR,20.,2:45.30
marathon men,amsterdam 1928,Herbert James Bignal,GBR,21.,2:45.44
marathon men,amsterdam 1928,Ernest Harper,GBR,22.,2:45.44
marathon men,amsterdam 1928,Jean Gerault,FRA,23.,2:46.08
marathon men,amsterdam 1928,Ilmari Kuokka,FIN,24.,2:46.34
marathon men,amsterdam 1928,Gustav Kinn,SWE,25.,2:47.35
marathon men,amsterdam 1928,Silas Mclellan,CAN,26.,2:49.33
marathon men,amsterdam 1928,Clarence Demar,USA,27.,2:50.42
marathon men,amsterdam 1928,Marcel Denis,FRA,28.,2:51.15
marathon men,amsterdam 1928,Guillaume Tell,FRA,29.,2:51.18
marathon men,amsterdam 1928,Henri H Landheer,NED,30.,2:51.59
marathon men,amsterdam 1928,Paul Hempel,GER,31.,2:52.01
marathon men,amsterdam 1928,Aurelio Terrazas,MEX,32.,2:52.22
marathon men,amsterdam 1928,Frantisek Zyka,TCH,33.,2:52.42
marathon men,amsterdam 1928,Giuseppe Ferrera,ITA,34.,2:53.10
marathon men,amsterdam 1928,Juan Torres 1,MEX,35.,2:54.00
marathon men,amsterdam 1928,Johan Stoa,NOR,36.,2:54.15
marathon men,amsterdam 1928,Gerardus Steurs,BEL,37.,2:54.48
marathon men,amsterdam 1928,Arturs Mottmillers,LAT,38.,2:56.45
marathon men,amsterdam 1928,James Henigan,USA,39.,2:56.50
marathon men,amsterdam 1928,Marthinus J Steytler,RSA,40.,2:57.21
marathon men,amsterdam 1928,Harvey Frick,USA,41.,2:57.24
marathon men,amsterdam 1928,Jean Linsen,BEL,42.,2:58.08
marathon men,amsterdam 1928,Frank Hughes,CAN,43.,2:58.12
marathon men,amsterdam 1928,William Agee,USA,44.,2:58.50
marathon men,amsterdam 1928,Percival Wyer,CAN,45.,2:58.52
marathon men,amsterdam 1928,Georg Horger,GER,46.,2:59.01
marathon men,amsterdam 1928,Kurt Schneider,GER,47.,2:59.36
marathon men,amsterdam 1928,Juichi Nagatani,JPN,48.,3:03.34
marathon men,amsterdam 1928,Jozsef Galambos,HUN,49.,3:05.58
marathon men,amsterdam 1928,Paul Gerhardt,GER,50.,3:09.30
marathon men,amsterdam 1928,Gottlieb Bach,DEN,51.,3:10.30
marathon men,amsterdam 1928,Emilio Ferrer Calbo,ESP,52.,3:11.05
marathon men,amsterdam 1928,Dimitrije Stefanovic,YUG,53.,3:11.35
marathon men,amsterdam 1928,Jan Vermeulen,NED,54.,3:13.47
marathon men,amsterdam 1928,Pleun Van Leenen,NED,55.,3:14.37
marathon men,amsterdam 1928,Joseph Charles Marien,BEL,56.,3:16.13
marathon men,amsterdam 1928,W F Van Der Steen,NED,57.,3:19.53
pole vault men,amsterdam 1928,Sabin Carr,USA,1.,4.20
pole vault men,amsterdam 1928,William Herbert Droegemueller,USA,2.,4.10
pole vault men,amsterdam 1928,Charles Mcginnis,USA,3.,3.95
pole vault men,amsterdam 1928,Victor Pickard,CAN,4.,3.95
pole vault men,amsterdam 1928,Lee Barnes,USA,5.,3.95
pole vault men,amsterdam 1928,Yonataro Nakazawa,JPN,6.,3.90
shot put men,amsterdam 1928,John Kuck,USA,1.,15.87
shot put men,amsterdam 1928,Herman Brix,USA,2.,15.75
shot put men,amsterdam 1928,Emil Hirschfeld,GER,3.,15.72
shot put men,amsterdam 1928,Eric Krenz,USA,4.,14.99
shot put men,amsterdam 1928,Armas Ilmari Wahlstedt,FIN,5.,14.69
shot put men,amsterdam 1928,Wilhelm Ubler,GER,6.,14.69
triple jump men,amsterdam 1928,Mikio Oda,JPN,1.,15.21
triple jump men,amsterdam 1928,Levi Casey,USA,2.,15.17
triple jump men,amsterdam 1928,Ville Tuulos,FIN,3.,15.11
triple jump men,amsterdam 1928,Chuhei Nambu,JPN,4.,15.01
triple jump men,amsterdam 1928,Toimi Tulikoura,FIN,5.,14.70
triple jump men,amsterdam 1928,Erkki Jarvinen,FIN,6.,14.65
100m women,amsterdam 1928,Elizabeth Robinson,USA,1.,12.2
100m women,amsterdam 1928,Fanny Rosenfeld,CAN,2.,
100m women,amsterdam 1928,Ethel Smith,CAN,3.,
100m women,amsterdam 1928,Erna Steinberg,GER,4.,
800m women,amsterdam 1928,Karoline Lina Radke,GER,1.,2:16.8
800m women,amsterdam 1928,Kinue Hitomi,JPN,2.,
800m women,amsterdam 1928,Inga Gentzel,SWE,3.,
800m women,amsterdam 1928,Jean Thompson,CAN,4.,
800m women,amsterdam 1928,Fanny Rosenfeld,CAN,5.,
800m women,amsterdam 1928,Florence Macdonald,USA,6.,
discus throw women,amsterdam 1928,Halina Konopacka,POL,1.,39.62
discus throw women,amsterdam 1928,Lillian Copeland,USA,2.,37.08
discus throw women,amsterdam 1928,Ruth Svedberg,SWE,3.,35.92
discus throw women,amsterdam 1928,Mathilde Emilie Reuter,GER,4.,35.86
discus throw women,amsterdam 1928,Grete Heublein,GER,5.,35.56
discus throw women,amsterdam 1928,Elisabeth Perkaus,AUT,6.,33.54
high jump women,amsterdam 1928,Ethel Catherwood,CAN,1.,1.59
high jump women,amsterdam 1928,Carolina Anna Gisolf,NED,2.,1.56
high jump women,amsterdam 1928,Mildred Wiley,USA,3.,1.56
high jump women,amsterdam 1928,Jean Shiley,USA,4.,1.51
high jump women,amsterdam 1928,Marjorie Clark,RSA,5.,1.48
high jump women,amsterdam 1928,Helma Notte,GER,6.,1.48
high jump women,amsterdam 1928,Inge Brauma Ller,GER,7.,1.48
10000m men,paris 1924,Ville Ritola,FIN,1.,30:23.2
10000m men,paris 1924,Edvin Wide,SWE,2.,30:55.2
10000m men,paris 1924,Eero Berg,FIN,3.,31:43.0
10000m men,paris 1924,Vaino Jeremias Sipila,FIN,4.,31:50.2
10000m men,paris 1924,Ernest Harper,GBR,5.,31:58.0
10000m men,paris 1924,Halland Britton,GBR,6.,32:06.0
10000m men,paris 1924,Sven Thuresson,SWE,13.,NT
100m men,paris 1924,Harold Abrahams,GBR,1.,10.6
100m men,paris 1924,Harold Abrahams,GBR,1.,10.6
100m men,paris 1924,Jackson Scholz,USA,2.,10.7
100m men,paris 1924,Jackson Scholz,USA,2.,10.7
100m men,paris 1924,Arthur Porritt,NZL,3.,10.8
100m men,paris 1924,Arthur Porritt,NZL,3.,10.8
100m men,paris 1924,Chester Bowman,USA,4.,10.9
100m men,paris 1924,Chester Bowman,USA,4.,10.9
100m men,paris 1924,Charles Paddock,USA,5.,10.9
100m men,paris 1924,Charles Paddock,USA,5.,10.9
100m men,paris 1924,Loren Murchison,USA,6.,11.0
100m men,paris 1924,Loren Murchison,USA,6.,11.0
110m hurdles men,paris 1924,Daniel Kinsey,USA,1.,15.0
110m hurdles men,paris 1924,Sidney Atkinson,RSA,2.,15.0
110m hurdles men,paris 1924,Sten Pettersson,SWE,3.,15.4
110m hurdles men,paris 1924,Carl Axel Christiernsson,SWE,4.,15.5
110m hurdles men,paris 1924,Karl Walter Anderson,USA,5.,
1500m men,paris 1924,Paavo Nurmi,FIN,1.,3:53.6
1500m men,paris 1924,Willy Scharer,SUI,2.,3:55.0
1500m men,paris 1924,Henry Stallard,GBR,3.,3:55.6
1500m men,paris 1924,Douglas Lowe,GBR,4.,3:57.0
1500m men,paris 1924,Raymond Bates Buker,USA,5.,3:58.6
1500m men,paris 1924,Lloyd Hahn,USA,6.,3:59.0
200m men,paris 1924,Jackson Scholz,USA,1.,21.6
200m men,paris 1924,Charles Paddock,USA,2.,21.7
200m men,paris 1924,Eric Liddell,GBR,3.,21.9
200m men,paris 1924,George Leroy Hill,USA,4.,22.0
200m men,paris 1924,Bayes Marshall Norton,USA,5.,22.0
200m men,paris 1924,Harold Abrahams,GBR,6.,22.3
3000m steeplechase men,paris 1924,Ville Ritola,FIN,1.,9:33.6
3000m steeplechase men,paris 1924,Elias Katz,FIN,2.,9:44.0
3000m steeplechase men,paris 1924,Paul Bontemps,FRA,3.,9:45.2
3000m steeplechase men,paris 1924,Edward Marvin Rick,USA,4.,9:56.4
3000m steeplechase men,paris 1924,Karl Ebb,FIN,5.,9:57.6
3000m steeplechase men,paris 1924,Edwin Aubrey Montague,GBR,6.,
400m hurdles men,paris 1924,Morgan Taylor,USA,1.,52.6
400m hurdles men,paris 1924,Erkka Wilen,FIN,2.,53.8
400m hurdles men,paris 1924,Ivan Riley,USA,3.,54.2
400m hurdles men,paris 1924,Georges Andre,FRA,4.,56.2
400m men,paris 1924,Eric Liddell,GBR,1.,47.6
400m men,paris 1924,Horatio Fitch,USA,2.,48.4
400m men,paris 1924,Guy Butler,GBR,3.,48.6
400m men,paris 1924,David Johnson 1,CAN,4.,48.8
400m men,paris 1924,John Coard Taylor,USA,5.,
400m men,paris 1924,Josef Imbach,SUI,6.,
5000m men,paris 1924,Paavo Nurmi,FIN,1.,14:31.2
5000m men,paris 1924,Ville Ritola,FIN,2.,14:31.4
5000m men,paris 1924,Edvin Wide,SWE,3.,15:01.8
5000m men,paris 1924,John Luther Romig,USA,4.,15:12.4
5000m men,paris 1924,Eino Seppala,FIN,5.,15:18.4
5000m men,paris 1924,Charles Thomas Clibbon,GBR,6.,15:29.0
800m men,paris 1924,Douglas Lowe,GBR,1.,1:52.4
800m men,paris 1924,Paul Martin,SUI,2.,1:52.6
800m men,paris 1924,Schuyler Enck,USA,3.,1:53.0
800m men,paris 1924,Henry Stallard,GBR,4.,1:53.0
800m men,paris 1924,William Hord Richardson,USA,5.,1:53.8
800m men,paris 1924,Raymond Edgar Dodge,USA,6.,1:54.2
decathlon men,paris 1924,Harold Osborn,USA,1.,7740.775P.
decathlon men,paris 1924,Emerson Norton,USA,2.,7350.895P.
decathlon men,paris 1924,Alexander Klumberg Kolmpere,EST,3.,7329.33P.
decathlon men,paris 1924,Anton Huvsari,FIN,4.,7005.175P.
decathlon men,paris 1924,Edward Gordon Sutherland,RSA,5.,6791.1425P.
decathlon men,paris 1924,Ernst Gerspach,SUI,6.,6743.53P.
discus throw men,paris 1924,Bud Houser,USA,1.,46.155
discus throw men,paris 1924,Vilho Aleksander Niittymaa,FIN,2.,44.95
discus throw men,paris 1924,Thomas Lieb,USA,3.,44.83
discus throw men,paris 1924,Augustus Pope,USA,4.,44.42
discus throw men,paris 1924,Ketil Askildt,NOR,5.,43.405
discus throw men,paris 1924,Glenn Hartranft,USA,6.,42.49
hammer throw men,paris 1924,Fred Tootell,USA,1.,53.295
hammer throw men,paris 1924,Matt Mcgrath,USA,2.,50.84
hammer throw men,paris 1924,Malcolm Nokes,GBR,3.,48.875
hammer throw men,paris 1924,Erik G Eriksson,FIN,4.,48.74
hammer throw men,paris 1924,Ossian Skiold,SWE,5.,45.285
hammer throw men,paris 1924,James Mac Eachern,USA,6.,45.225
high jump men,paris 1924,Harold Osborn,USA,1.,1.98
high jump men,paris 1924,Leroy Brown,USA,2.,1.95
high jump men,paris 1924,Pierre Lewden,FRA,3.,1.92
high jump men,paris 1924,Thomas Woodson Poor,USA,4.,1.88
high jump men,paris 1924,Jeno Gaspar,HUN,5.,1.88
high jump men,paris 1924,Helge Jansson,SWE,6.,1.85
javelin throw men,paris 1924,Jonni Myyra,FIN,1.,62.96
javelin throw men,paris 1924,Gunnar Lindstrom,SWE,2.,60.92
javelin throw men,paris 1924,Eugene Oberst,USA,3.,58.35
javelin throw men,paris 1924,Yrjo Rafael Ekqvist,FIN,4.,57.56
javelin throw men,paris 1924,William Neufeld,USA,5.,56.96
javelin throw men,paris 1924,Erik Blomqvist 1,SWE,6.,56.85
long jump men,paris 1924,William De Hart Hubbard,USA,1.,7.445
long jump men,paris 1924,Edward Orval Gourdin,USA,2.,7.275
long jump men,paris 1924,Sverre Hansen 1,NOR,3.,7.26
long jump men,paris 1924,Ville Tuulos,FIN,4.,7.07
long jump men,paris 1924,Louis Wilhelme,FRA,5.,6.99
long jump men,paris 1924,Christopher E W Mackintosh,GBR,6.,6.92
marathon men,paris 1924,Albin Stenroos,FIN,1.,2:41:22.6
marathon men,paris 1924,Romeo Bertini,ITA,2.,2:47:19.6
marathon men,paris 1924,Clarence Demar,USA,3.,2:48:14.0
marathon men,paris 1924,Lauri A Halonen,FIN,4.,2:49:47.4
marathon men,paris 1924,Samuel Ferris,GBR,5.,2:52:26.0
marathon men,paris 1924,Manuel Plaza,CHI,6.,2:52:54.0
pole vault men,paris 1924,Lee Barnes,USA,1.,3.95
pole vault men,paris 1924,Glenn Graham,USA,2.,3.95
pole vault men,paris 1924,James Brooker,USA,3.,3.90
pole vault men,paris 1924,Henry Petersen,DEN,4.,3.90
pole vault men,paris 1924,Victor Pickard,CAN,5.,3.80
pole vault men,paris 1924,Ralph Spearow,USA,6.,3.70
shot put men,paris 1924,Bud Houser,USA,1.,14.995
shot put men,paris 1924,Glenn Hartranft,USA,2.,14.895
shot put men,paris 1924,Ralph Hills,USA,3.,14.64
shot put men,paris 1924,Hannes Johannes Torpo,FIN,4.,14.45
shot put men,paris 1924,Norman Anderson,USA,5.,14.29
shot put men,paris 1924,Elmer Niklander,FIN,6.,14.265
triple jump men,paris 1924,Nick Winter,AUS,1.,15.525
triple jump men,paris 1924,Luis Brunetto,ARG,2.,15.425
triple jump men,paris 1924,Ville Tuulos,FIN,3.,15.37
triple jump men,paris 1924,Vaino Rainio,FIN,4.,15.01
triple jump men,paris 1924,Folke Jansson,SWE,5.,14.97
triple jump men,paris 1924,Mikio Oda,JPN,6.,14.35
10000m men,antwerp 1920,Paavo Nurmi,FIN,1.,31:45.8
10000m men,antwerp 1920,Joseph Guillemot,FRA,2.,31:47.2
10000m men,antwerp 1920,James Wilson,GBR,3.,31:50.8
10000m men,antwerp 1920,Augusto Maccario,ITA,4.,32:02.0
10000m men,antwerp 1920,James Hatton,GBR,5.,32:14.0
10000m men,antwerp 1920,Jean Baptiste Manhes,FRA,6.,32:26.0
10000m men,antwerp 1920,Heikki Liimatainen,FIN,7.,32:28.0
10000m men,antwerp 1920,Frederick William Faller,USA,8.,32:38.0
10000m men,antwerp 1920,Oscar Garin,SUI,9.,
100m men,antwerp 1920,Charles Paddock,USA,1.,10.8
100m men,antwerp 1920,Morris Kirksey,USA,2.,10.8
100m men,antwerp 1920,Harry Edward,GBR,3.,10.9
100m men,antwerp 1920,Jackson Scholz,USA,4.,11.0
100m men,antwerp 1920,Emile Ali Kahn,FRA,5.,11.1
100m men,antwerp 1920,Loren Murchison,USA,6.,
110m hurdles men,antwerp 1920,Earl Thomson,CAN,1.,14.8
110m hurdles men,antwerp 1920,Harold Barron,USA,2.,15.1
110m hurdles men,antwerp 1920,Frederick Murray,USA,3.,15.1
